id,participant,song,start,end,moment,songlen,ratio
440,21,0,299.9469855,302.9469855,301.4469855,367,0.82138143188
441,21,0,334.729971,337.729971,336.229971,367,0.916157959128
442,21,0,171.6149355,174.6149355,173.1149355,367,0.471702821526
443,21,0,267.2139795,270.2139795,268.7139795,367,0.732190679837
444,21,0,140.6485785,143.6485785,142.1485785,367,0.387325826975
445,21,0,110.032218,113.032218,111.532218,367,0.303902501362
446,21,0,275.6472285,278.6472285,277.1472285,367,0.755169559946
447,21,0,33.899646,36.899646,35.399646,367,0.0964568010899
448,21,0,223.997745,226.997745,225.497745,367,0.61443527248
449,21,0,248.16417,251.16417,249.66417,367,0.680283841962
450,21,0,95.965692,98.965692,97.465692,367,0.265574092643
451,21,0,191.931399,194.931399,193.431399,367,0.527061032698
452,21,0,54.4827735,57.4827735,55.9827735,367,0.152541617166
453,21,1,110.83221,113.83221,112.33221,288,0.390042395833
454,21,1,226.9143825,229.9143825,228.4143825,288,0.793105494792
455,21,1,140.031918,143.031918,141.531918,288,0.491430270833
456,21,1,12.9165225,15.9165225,14.4165225,288,0.0500573697917
457,21,1,246.930849,249.930849,248.430849,288,0.862607114583
458,21,1,58.7827305,61.7827305,60.2827305,288,0.209315036458
459,21,1,0.9833085,3.9833085,2.4833085,288,0.00862259895833
460,21,1,44.49954,47.49954,45.99954,288,0.159720625
461,21,1,258.7807305,261.7807305,260.2807305,288,0.903752536458
462,21,1,148.7818305,151.7818305,150.2818305,288,0.521811911458
463,21,1,275.3472315,278.3472315,276.8472315,288,0.961275109375
464,21,1,207.0479145,210.0479145,208.5479145,288,0.724124703125
465,21,1,171.0816075,174.0816075,172.5816075,288,0.599241692708
466,21,2,200.0146515,203.0146515,201.5146515,361,0.558212331025
467,21,2,318.1801365,321.1801365,319.6801365,361,0.885540544321
468,21,2,284.230476,287.230476,285.730476,361,0.791497163435
469,21,2,46.066191,49.066191,47.566191,361,0.131762301939
470,21,2,257.83074,260.83074,259.33074,361,0.718367700831
471,21,2,183.198153,186.198153,184.698153,361,0.511629232687
472,21,2,40.4162475,43.4162475,41.9162475,361,0.11611148892
473,21,2,168.231636,171.231636,169.731636,361,0.470170736842
474,21,2,18.1164705,21.1164705,19.6164705,361,0.0543392534626
475,21,2,235.4809635,238.4809635,236.9809635,361,0.656456962604
476,21,2,89.0157615,92.0157615,90.5157615,361,0.25073618144
477,22,1,298.497,301.497,299.997,490,0.61223877551
478,22,1,263.130687,266.130687,264.630687,490,0.540062626531
479,22,1,238.9809285,241.9809285,240.4809285,490,0.490777405102
480,22,1,348.529833,351.529833,350.029833,490,0.714346597959
481,22,1,412.4458605,415.4458605,413.9458605,490,0.844787470408
482,22,1,304.363608,307.363608,305.863608,490,0.624211444898
483,22,1,182.0814975,185.0814975,183.5814975,490,0.374656117347
484,22,1,425.095734,428.095734,426.595734,490,0.870603538776
485,22,1,180.0148515,183.0148515,181.5148515,490,0.370438472449
486,22,1,72.8825895,75.8825895,74.3825895,490,0.151801203061
487,22,1,362.6463585,365.6463585,364.1463585,490,0.743155833673
488,22,1,309.0802275,312.0802275,310.5802275,490,0.63383719898
489,22,1,357.2130795,360.2130795,358.7130795,490,0.732067509184
490,22,1,397.2126795,400.2126795,398.7126795,490,0.813699345918
491,22,1,166.798317,169.798317,168.298317,490,0.343465953061
492,22,1,300.663645,303.663645,302.163645,490,0.6166605
493,22,1,176.7815505,179.7815505,178.2815505,490,0.36383989898
494,22,1,387.862773,390.862773,389.362773,490,0.794617904082
495,22,1,276.263889,279.263889,277.763889,490,0.566865079592
496,22,1,325.6133955,328.6133955,327.1133955,490,0.667578358163
497,22,1,280.063851,283.063851,281.563851,490,0.574620104082
498,22,1,366.1463235,369.1463235,367.6463235,490,0.750298619388
499,22,1,89.932419,92.932419,91.432419,490,0.186596773469
500,22,1,173.9815785,176.9815785,175.4815785,490,0.358125670408
501,22,1,318.063471,321.063471,319.563471,490,0.65217034898
502,22,1,203.0146215,206.0146215,204.5146215,490,0.417376778571
503,22,2,210.897876,213.897876,212.397876,357,0.594952033613
504,22,2,143.2818855,146.2818855,144.7818855,357,0.4055515
505,22,2,194.031378,197.031378,195.531378,357,0.547706941176
506,22,2,75.6158955,78.6158955,77.1158955,357,0.216010911765
507,22,2,72.732591,75.732591,74.232591,357,0.207934428571
508,22,2,174.431574,177.431574,175.931574,357,0.492805529412
509,22,2,101.665635,104.665635,103.165635,357,0.288979369748
510,22,2,88.7490975,91.7490975,90.2490975,357,0.252798592437
511,22,2,161.9483655,164.9483655,163.4483655,357,0.457838558824
512,22,2,264.764004,267.764004,266.264004,357,0.745837546218
513,22,2,31.033008,34.033008,32.533008,357,0.0911288739496
514,22,2,239.9475855,242.9475855,241.4475855,357,0.676323768908
515,22,2,67.732641,70.732641,69.232641,357,0.193928966387
516,22,2,191.8480665,194.8480665,193.3480665,357,0.541591222689
517,22,2,204.531273,207.531273,206.031273,357,0.577118411765
518,22,2,115.5488295,118.5488295,117.0488295,357,0.327867869748
519,22,2,170.064951,173.064951,171.564951,357,0.480574092437
520,22,2,164.6150055,167.6150055,166.1150055,357,0.465308138655
521,22,2,55.49943,58.49943,56.99943,357,0.159662268908
522,22,2,19.7497875,22.7497875,21.2497875,357,0.0595232142857
523,22,2,243.964212,246.964212,245.464212,357,0.687574823529
524,22,2,322.863423,325.863423,324.363423,357,0.908581016807
525,22,2,251.8807995,254.8807995,253.3807995,357,0.709750138655
526,22,2,185.9481255,188.9481255,187.4481255,357,0.525064777311
527,22,2,93.299052,96.299052,94.799052,357,0.265543563025
528,22,2,257.930739,260.930739,259.430739,357,0.726696747899
529,22,2,38.432934,41.432934,39.932934,357,0.111856957983
530,22,2,120.298782,123.298782,121.798782,357,0.341173058824
531,22,2,46.7495175,49.7495175,48.2495175,357,0.135152710084
532,22,2,197.298012,200.298012,198.798012,357,0.556857176471
533,22,2,147.531843,150.531843,149.031843,357,0.417456142857
534,22,2,28.366368,31.366368,29.866368,357,0.0836592941176
535,22,2,261.130707,264.130707,262.630707,357,0.735660243697
536,22,2,23.299752,26.299752,24.799752,357,0.069467092437
537,22,2,277.9805385,280.9805385,279.4805385,357,0.782858651261
538,22,2,44.2162095,47.2162095,45.7162095,357,0.128056609244
539,22,2,124.398741,127.398741,125.898741,357,0.352657537815
540,23,0,188.3481015,191.3481015,189.8481015,592,0.320689360642
541,23,0,164.7483375,167.7483375,166.2483375,592,0.280824894426
542,23,0,140.365248,143.365248,141.865248,592,0.239637243243
543,23,1,322.1134305,325.1134305,323.6134305,524,0.617582882634
544,23,1,156.9484155,159.9484155,158.4484155,524,0.302382472328
545,23,1,483.361818,486.361818,484.861818,524,0.925308812977
546,23,1,99.932319,102.932319,101.432319,524,0.193573127863
547,23,1,345.4798635,348.4798635,346.9798635,524,0.662175312023
548,23,1,178.2148695,181.2148695,179.7148695,524,0.342967308206
549,23,1,399.629322,402.629322,401.129322,524,0.765513973282
550,23,1,48.4161675,51.4161675,49.9161675,524,0.0952598616412
551,23,1,116.2488225,119.2488225,117.7488225,524,0.224711493321
552,23,1,421.462437,424.462437,422.962437,524,0.807180223282
553,23,1,32.632992,35.632992,34.132992,524,0.0651392977099
554,23,1,447.0788475,450.0788475,448.5788475,524,0.856066502863
555,23,2,86.6491185,89.6491185,88.1491185,238,0.370374447479
556,23,2,143.865213,146.865213,145.365213,238,0.610778205882
557,23,2,165.8149935,168.8149935,167.3149935,238,0.70300417437
558,23,2,201.6813015,204.6813015,203.1813015,238,0.853702947479
559,23,2,104.1489435,107.1489435,105.6489435,238,0.44390312395
560,23,2,191.931399,194.931399,193.431399,238,0.812736970588
561,23,2,74.1492435,77.1492435,75.6492435,238,0.317853964286
562,24,0,119.1487935,122.1487935,120.6487935,223,0.541025979821
563,24,0,66.432654,69.432654,67.932654,223,0.304630735426
564,24,1,73.4492505,76.4492505,74.9492505,291,0.257557561856
565,24,1,135.4486305,138.4486305,136.9486305,291,0.470613850515
566,24,2,13.0498545,16.0498545,14.5498545,241,0.060372840249
567,25,1,46.8828495,49.8828495,48.3828495,272,0.177878123162
568,25,2,120.6487785,123.6487785,122.1487785,289,0.422660133218
569,26,0,205.031268,208.031268,206.531268,268,0.770639059701
570,26,0,209.83122,212.83122,211.33122,268,0.788549328358
571,26,0,234.797637,237.797637,236.297637,268,0.881707600746
572,26,0,186.6481185,189.6481185,188.1481185,268,0.702045218284
573,26,0,215.6811615,218.6811615,217.1811615,268,0.810377468284
574,26,0,190.8480765,193.8480765,192.3480765,268,0.717716703358
575,26,0,142.265229,145.265229,143.765229,268,0.536437421642
576,26,0,92.4490605,95.4490605,93.9490605,268,0.350556195896
577,26,0,25.3497315,28.3497315,26.8497315,268,0.100185565299
578,26,0,225.8810595,228.8810595,227.3810595,268,0.848436789179
579,26,0,42.2162295,45.2162295,43.7162295,268,0.163120259328
580,26,0,34.666305,37.666305,36.166305,268,0.134948899254
581,26,0,198.1480035,201.1480035,199.6480035,268,0.74495523694
582,26,0,245.2475325,248.2475325,246.7475325,268,0.920699748134
583,26,0,95.032368,98.032368,96.532368,268,0.360195402985
584,26,1,242.5808925,245.5808925,244.0808925,270,0.904003305556
585,26,1,185.4481305,188.4481305,186.9481305,270,0.692400483333
586,26,1,230.6143455,233.6143455,232.1143455,270,0.859682761111
587,26,1,212.0478645,215.0478645,213.5478645,270,0.790918016667
588,26,1,258.4974,261.4974,259.9974,270,0.962953333333
589,26,1,100.965642,103.965642,102.465642,270,0.379502377778
590,26,1,180.131517,183.131517,181.631517,270,0.672709322222
591,26,1,162.8816895,165.8816895,164.3816895,270,0.608821072222
592,26,1,42.732891,45.732891,44.232891,270,0.163825522222
593,26,1,166.5483195,169.5483195,168.0483195,270,0.622401183333
594,26,1,222.8144235,225.8144235,224.3144235,270,0.830794161111
595,26,1,217.797807,220.797807,219.297807,270,0.8122141
596,26,1,207.0145815,210.0145815,208.5145815,270,0.772276227778
597,26,1,8.1832365,11.1832365,9.6832365,270,0.0358638388889
598,26,1,119.332125,122.332125,120.832125,270,0.447526388889
599,26,1,197.331345,200.331345,198.831345,270,0.736412388889
600,26,2,38.8829295,41.8829295,40.3829295,227,0.177898367841
601,26,2,128.132037,131.132037,129.632037,227,0.571066242291
602,26,2,9.566556,12.566556,11.066556,227,0.0487513480176
603,26,2,159.598389,162.598389,161.098389,227,0.70968453304
604,26,2,185.331465,188.331465,186.831465,227,0.823046101322
605,26,2,213.997845,216.997845,215.497845,227,0.949329713656
606,26,2,77.732541,80.732541,79.232541,227,0.349042030837
607,26,2,115.49883,118.49883,116.99883,227,0.515413348018
608,27,2,202.431294,205.431294,203.931294,317,0.643316384858
609,28,0,1.899966,4.899966,3.399966,204,0.0166665
610,28,0,7.3499115,10.3499115,8.8499115,204,0.0433819191176
611,28,0,87.565776,90.565776,89.065776,204,0.436596941176
612,28,0,18.199803,21.199803,19.699803,204,0.0965676617647
613,28,0,124.2154095,127.2154095,125.7154095,204,0.616252007353
614,28,1,412.762524,415.762524,414.262524,430,0.963401218605
615,28,1,13.466517,16.466517,14.966517,430,0.0348058534884
616,28,1,255.464097,258.464097,256.964097,430,0.597590923256
617,28,1,63.3160185,66.3160185,64.8160185,430,0.150734926744
618,28,1,139.7485875,142.7485875,141.2485875,430,0.328485087209
619,28,2,82.83249,85.83249,84.33249,290,0.290801689655
620,28,2,262.8140235,265.8140235,264.3140235,290,0.911427667241
621,28,2,72.199263,75.199263,73.699263,290,0.254135389655
622,28,2,234.8809695,237.8809695,236.3809695,290,0.815106791379
623,28,2,107.8155735,110.8155735,109.3155735,290,0.376950253448
624,28,2,183.9481455,186.9481455,185.4481455,290,0.639476363793
625,29,0,75.9825585,78.9825585,77.4825585,278,0.278714239209
626,29,0,127.098714,130.098714,128.598714,278,0.462585302158
627,29,1,100.3823145,103.3823145,101.8823145,458,0.222450468341
628,29,1,261.6473685,264.6473685,263.1473685,458,0.574557573144
629,29,1,143.3485515,146.3485515,144.8485515,458,0.316263212882
630,29,1,118.9154625,121.9154625,120.4154625,458,0.262915856987
631,29,2,316.263489,319.263489,317.763489,361,0.880231271468
632,29,2,172.5149265,175.5149265,174.0149265,361,0.482035807479
633,29,2,129.865353,132.865353,131.365353,361,0.363892944598
634,29,2,250.7141445,253.7141445,252.2141445,361,0.698654139889
635,29,2,37.7496075,40.7496075,39.2496075,361,0.108724674515
636,29,2,165.664995,168.664995,167.164995,361,0.463060927978
637,29,2,332.663325,335.663325,334.163325,361,0.925660180055
638,29,2,206.731251,209.731251,208.231251,361,0.576817869806
639,29,2,123.865413,126.865413,125.365413,361,0.347272612188
640,29,2,81.16584,84.16584,82.66584,361,0.228991246537
641,29,2,256.7140845,259.7140845,258.2140845,361,0.715274472299
642,29,2,33.799647,36.799647,35.299647,361,0.0977829556787
643,29,2,86.6157855,89.6157855,88.1157855,361,0.244088048476
644,29,2,44.2495425,47.2495425,45.7495425,361,0.126730034626
645,30,0,85.1658,88.1658,86.6658,272,0.318624264706
646,30,0,228.364368,231.364368,229.864368,272,0.845089588235
647,30,0,195.8146935,198.8146935,197.3146935,272,0.725421667279
648,30,0,142.16523,145.16523,143.66523,272,0.528180992647
649,30,0,5.433264,8.433264,6.933264,272,0.0254899411765
650,30,0,119.565456,122.565456,121.065456,272,0.445093588235
651,30,0,194.431374,197.431374,195.931374,272,0.720335933824
652,30,0,181.598169,184.598169,183.098169,272,0.673155033088
653,30,0,46.199523,49.199523,47.699523,272,0.175365893382
654,30,1,47.966172,50.966172,49.466172,359,0.137788779944
655,30,1,67.9826385,70.9826385,69.4826385,359,0.193544954039
656,30,1,199.2479925,202.2479925,200.7479925,359,0.559186608635
657,30,1,109.8822195,112.8822195,111.3822195,359,0.31025687883
658,30,1,156.031758,159.031758,157.531758,359,0.438807125348
659,30,1,97.5490095,100.5490095,99.0490095,359,0.275902533426
660,30,1,224.1144105,227.1144105,225.6144105,359,0.628452396936
661,30,2,154.7817705,157.7817705,156.2817705,204,0.766087110294
662,30,2,50.16615,53.16615,51.66615,204,0.253265441176
663,30,2,3.1499535,6.1499535,4.6499535,204,0.0227938897059
664,30,2,178.998195,181.998195,180.498195,204,0.884795073529
665,30,2,62.83269,65.83269,64.33269,204,0.315356323529
666,30,2,97.865673,100.865673,99.365673,204,0.487086632353
667,30,2,35.332965,38.332965,36.832965,204,0.18055375
668,30,2,111.6822015,114.6822015,113.1822015,204,0.554814713235
669,31,0,182.49816,185.49816,183.99816,199,0.924613869347
670,31,0,19.7164545,22.7164545,21.2164545,199,0.106615349246
671,31,0,7.599909,10.599909,9.099909,199,0.0457281859296
672,31,0,66.865983,69.865983,68.365983,199,0.343547653266
673,31,1,249.364158,252.364158,250.864158,258,0.972341697674
674,31,1,54.6161055,57.6161055,56.1161055,258,0.217504284884
675,31,1,16.0831575,19.0831575,17.5831575,258,0.0681517732558
676,31,1,5.866593,8.866593,7.366593,258,0.0285526860465
677,31,1,114.9155025,117.9155025,116.4155025,258,0.451222877907
678,31,2,39.966252,42.966252,41.466252,145,0.285974151724
679,31,2,117.998805,120.998805,119.498805,145,0.824129689655
680,31,2,9.4498905,12.4498905,10.9498905,145,0.0755164862069
681,31,2,22.199763,25.199763,23.699763,145,0.163446641379
682,32,0,108.0822375,111.0822375,109.5822375,298,0.367725629195
683,32,0,140.83191,143.83191,142.33191,298,0.47762385906
684,32,0,58.8493965,61.8493965,60.3493965,298,0.202514753356
685,32,0,102.6822915,105.6822915,104.1822915,298,0.349605005034
686,32,0,171.1482735,174.1482735,172.6482735,298,0.579356622483
687,32,1,252.064131,255.064131,253.564131,364,0.696604755495
688,32,1,289.7804205,292.7804205,291.2804205,364,0.80022093544
689,32,1,324.5800725,327.5800725,326.0800725,364,0.895824375
690,32,1,327.263379,330.263379,328.763379,364,0.903196096154
691,32,1,318.2134695,321.2134695,319.7134695,364,0.878333707418
692,32,1,358.029738,361.029738,359.529738,364,0.98771906044
693,32,1,286.5137865,289.5137865,288.0137865,364,0.791246666209
694,32,1,283.7471475,286.7471475,285.2471475,364,0.783646009615
695,32,1,242.7142245,245.7142245,244.2142245,364,0.670918199176
696,32,1,300.330315,303.330315,301.830315,364,0.829204162088
697,32,1,355.229766,358.229766,356.729766,364,0.98002682967
698,32,1,255.2474325,258.2474325,256.7474325,364,0.705350089286
699,32,1,138.5152665,141.5152665,140.0152665,364,0.384657325549
700,32,1,143.9818785,146.9818785,145.4818785,364,0.399675490385
701,32,1,155.3484315,158.3484315,156.8484315,364,0.430902284341
702,32,1,135.0153015,138.0153015,136.5153015,364,0.375042037088
703,32,1,269.197293,272.197293,270.697293,364,0.743673881868
704,32,1,124.998735,127.998735,126.498735,364,0.347523997253
705,32,1,320.730111,323.730111,322.230111,364,0.885247557692
706,32,1,333.929979,336.929979,335.429979,364,0.921510931319
707,32,2,211.2478725,214.2478725,212.7478725,432,0.492471927083
708,32,2,50.666145,53.666145,52.166145,432,0.120754965278
709,32,2,161.931699,164.931699,163.431699,432,0.378314118056
710,32,2,23.399751,26.399751,24.899751,432,0.0576383125
711,32,2,32.866323,35.866323,34.366323,432,0.0795516736111
712,32,2,121.9154325,124.9154325,123.4154325,432,0.285683871528
713,32,2,76.232556,79.232556,77.732556,432,0.179936472222
714,32,2,57.2160795,60.2160795,58.7160795,432,0.135916850694
715,32,2,200.7146445,203.7146445,202.2146445,432,0.468089454861
716,32,2,71.532603,74.532603,73.032603,432,0.169056951389
717,32,2,43.132887,46.132887,44.632887,432,0.103316868056
718,32,2,186.4814535,189.4814535,187.9814535,432,0.435142253472
719,32,2,68.765964,71.765964,70.265964,432,0.162652694444
720,32,2,262.797357,265.797357,264.297357,432,0.6117994375
721,32,2,53.966112,56.966112,55.466112,432,0.128393777778
722,32,2,81.899166,84.899166,83.399166,432,0.193053625
723,32,2,91.6157355,94.6157355,93.1157355,432,0.215545684028
724,32,2,48.799497,51.799497,50.299497,432,0.116434020833
725,32,2,36.366288,39.366288,37.866288,432,0.0876534444444
726,32,2,165.731661,168.731661,167.231661,432,0.387110326389
727,32,2,19.0164615,22.0164615,20.5164615,432,0.0474918090278
728,32,2,27.0830475,30.0830475,28.5830475,432,0.0661644618056
729,32,2,46.6495185,49.6495185,48.1495185,432,0.11145721875
730,32,2,280.530513,283.530513,282.030513,432,0.652848409722
731,32,2,99.065661,102.065661,100.565661,432,0.232790881944
732,33,0,108.0489045,111.0489045,109.5489045,225,0.48688402
733,33,0,9.6832215,12.6832215,11.1832215,225,0.0497032066667
734,33,0,62.2826955,65.2826955,63.7826955,225,0.283478646667
735,33,0,77.599209,80.599209,79.099209,225,0.35155204
736,33,0,213.5145165,216.5145165,215.0145165,225,0.955620073333
737,33,1,6.3165885,9.3165885,7.8165885,293,0.0266777764505
738,33,1,114.998835,117.998835,116.498835,293,0.397606945392
739,33,1,98.698998,101.698998,100.198998,293,0.341976102389
740,33,1,218.597799,221.597799,220.097799,293,0.751187027304
741,33,2,37.0496145,40.0496145,38.5496145,170,0.226762438235
742,33,2,18.4164675,21.4164675,19.9164675,170,0.117155691176
743,33,2,12.3498615,15.3498615,13.8498615,170,0.0814697735294
744,33,2,87.3157785,90.3157785,88.8157785,170,0.522445755882
745,34,0,409.8125535,412.8125535,411.3125535,465,0.884543125806
746,34,0,382.296162,385.296162,383.796162,465,0.825368090323
747,34,0,434.5456395,437.5456395,436.0456395,465,0.937732558065
748,34,0,184.2814755,187.2814755,185.7814755,465,0.399530054839
749,34,0,165.4816635,168.4816635,166.9816635,465,0.359100351613
750,34,0,297.030348,300.030348,298.530348,465,0.642000748387
751,34,1,64.699338,67.699338,66.199338,220,0.300906081818
752,34,1,2.799957,5.799957,4.299957,220,0.0195452590909
753,34,1,130.0820175,133.0820175,131.5820175,220,0.598100079545
754,34,2,14.366508,17.366508,15.866508,229,0.0692860611354
755,34,2,221.797767,224.797767,223.297767,229,0.975099419214
756,35,0,93.6157155,96.6157155,95.1157155,189,0.503257753968
757,35,0,3.8832795,6.8832795,5.3832795,189,0.0284829603175
758,35,0,181.764834,184.764834,183.264834,189,0.969655206349
759,35,0,21.733101,24.733101,23.233101,189,0.122926460317
760,35,0,97.4156775,100.4156775,98.9156775,189,0.523363373016
761,35,0,11.399871,14.399871,12.899871,189,0.0682532857143
762,35,0,56.49942,59.49942,57.99942,189,0.306875238095
763,35,0,155.065101,158.065101,156.565101,189,0.828386777778
764,35,0,106.932249,109.932249,108.432249,189,0.573715603175
765,35,0,150.065151,153.065151,151.565151,189,0.801932015873
766,35,0,160.365048,163.365048,161.865048,189,0.856428825397
767,35,0,43.999545,46.999545,45.499545,189,0.240738333333
768,35,0,102.5489595,105.5489595,104.0489595,189,0.550523595238
769,35,0,137.3152785,140.3152785,138.8152785,189,0.734472373016
770,35,0,114.765504,117.765504,116.265504,189,0.615161396825
771,35,0,36.2829555,39.2829555,37.7829555,189,0.19990981746
772,35,0,167.631642,170.631642,169.131642,189,0.894876412698
773,35,1,8.899896,11.899896,10.399896,163,0.0638030429448
774,35,1,1.7166345,4.7166345,3.2166345,163,0.0197339539877
775,35,1,157.331745,160.331745,158.831745,163,0.974427883436
776,35,1,86.3157885,89.3157885,87.8157885,163,0.538747168712
777,35,1,59.0160615,62.0160615,60.5160615,163,0.371264180982
778,35,1,121.4821035,124.4821035,122.9821035,163,0.754491432515
779,35,1,22.866423,25.866423,24.366423,163,0.149487257669
780,35,1,44.16621,47.16621,45.66621,163,0.280160797546
781,35,1,50.2494825,53.2494825,51.7494825,163,0.31748148773
782,35,1,66.265989,69.265989,67.765989,163,0.415742263804
783,35,1,138.6485985,141.6485985,140.1485985,163,0.859807352761
784,35,1,15.4831635,18.4831635,16.9831635,163,0.104191187117
785,35,1,127.6153755,130.6153755,129.1153755,163,0.792118868098
786,35,2,166.16499,169.16499,167.66499,214,0.783481261682
787,35,2,111.6155355,114.6155355,113.1155355,214,0.528577268692
788,35,2,129.9820185,132.9820185,131.4820185,214,0.614401955607
789,35,2,2.899956,5.899956,4.399956,214,0.0205605420561
790,35,2,107.032248,110.032248,108.532248,214,0.507160037383
791,35,2,16.6498185,19.6498185,18.1498185,214,0.0848122359813
792,35,2,102.2489625,105.2489625,103.7489625,214,0.484808235981
793,35,2,135.331965,138.331965,136.831965,214,0.639401705607
794,35,2,150.7818105,153.7818105,152.2818105,214,0.711597245327
795,35,2,80.865843,83.865843,82.365843,214,0.384887116822
796,35,2,61.8160335,64.8160335,63.3160335,214,0.295869315421
797,35,2,70.16595,73.16595,71.66595,214,0.334887616822
798,35,2,93.1157205,96.1157205,94.6157205,214,0.442129535047
799,35,2,32.866323,35.866323,34.366323,214,0.160590294393
800,35,2,123.1820865,126.1820865,124.6820865,214,0.58262657243
801,35,2,57.49941,60.49941,58.99941,214,0.27569817757
802,35,2,117.9154725,120.9154725,119.4154725,214,0.558016226636
803,35,2,21.233106,24.233106,22.733106,214,0.10622946729
804,36,0,92.0823975,95.0823975,93.5823975,162,0.57766912037
805,36,0,127.4487105,130.4487105,128.9487105,162,0.795979694444
806,36,0,97.7823405,100.7823405,99.2823405,162,0.612853953704
807,36,0,37.7162745,40.7162745,39.2162745,162,0.242075768519
808,36,1,34.432974,37.432974,35.932974,277,0.129721927798
809,36,1,263.464017,266.464017,264.964017,277,0.956548797834
810,36,1,85.465797,88.465797,86.965797,277,0.313955945848
811,36,1,98.565666,101.565666,100.065666,277,0.361247891697
812,36,1,162.565026,165.565026,164.065026,277,0.592292512635
813,36,1,252.564126,255.564126,254.064126,277,0.91719901083
814,36,1,164.798337,167.798337,166.298337,277,0.60035500722
815,36,1,213.2145195,216.2145195,214.7145195,277,0.775142669675
816,36,1,234.2143095,237.2143095,235.7143095,277,0.850954185921
817,36,1,245.3141985,248.3141985,246.8141985,277,0.891025987365
818,36,1,208.631232,211.631232,210.131232,277,0.758596505415
819,36,1,90.365748,93.365748,91.865748,277,0.331645299639
820,36,1,229.897686,232.897686,231.397686,277,0.835370707581
821,36,1,270.4472805,273.4472805,271.9472805,277,0.981759135379
822,36,1,229.097694,232.097694,230.597694,277,0.832482649819
823,36,1,168.0483045,171.0483045,169.5483045,277,0.612087741877
824,36,1,236.897616,239.897616,238.397616,277,0.860641212996
825,36,1,130.49868,133.49868,131.99868,277,0.476529530686
826,36,1,156.998415,159.998415,158.498415,277,0.572196444043
827,36,1,40.3495815,43.3495815,41.8495815,277,0.151081521661
828,36,1,222.7810905,225.7810905,224.2810905,277,0.809679027076
829,36,2,23.8164135,26.8164135,25.3164135,279,0.0907398333333
830,36,2,194.264709,197.264709,195.764709,279,0.701665623656
831,36,2,218.2144695,221.2144695,219.7144695,279,0.78750705914
832,36,2,91.5490695,94.5490695,93.0490695,279,0.333509209677
833,36,2,52.1827965,55.1827965,53.6827965,279,0.192411456989
834,36,2,206.231256,209.231256,207.731256,279,0.744556473118
835,36,2,220.131117,223.131117,221.631117,279,0.794376763441
836,36,2,109.665555,112.665555,111.165555,279,0.398442849462
837,36,2,81.7158345,84.7158345,83.2158345,279,0.298264639785
838,36,2,66.532653,69.532653,68.032653,279,0.243844634409
839,36,2,203.7479475,206.7479475,205.2479475,279,0.735655725806
840,37,0,236.1476235,239.1476235,237.6476235,295,0.805585164407
841,37,1,11.199873,14.199873,12.699873,299,0.0424744916388
842,37,1,152.798457,155.798457,154.298457,299,0.516048351171
843,37,1,147.365178,150.365178,148.865178,299,0.497876849498
844,37,1,60.899376,63.899376,62.399376,299,0.208693565217
845,37,1,123.432084,126.432084,124.932084,299,0.417833056856
846,37,1,269.697288,272.697288,271.197288,299,0.907014341137
847,37,1,196.5813525,199.5813525,198.0813525,299,0.662479439799
848,37,1,149.965152,152.965152,151.465152,299,0.506572414716
849,37,1,93.6157155,96.6157155,95.1157155,299,0.31811276087
850,37,1,177.83154,180.83154,179.33154,299,0.599771036789
851,37,1,88.799097,91.799097,90.299097,299,0.302003668896
852,37,1,272.3805945,275.3805945,273.8805945,299,0.915988610368
853,37,1,77.5158765,80.5158765,79.0158765,299,0.264267145485
854,37,1,210.8145435,213.8145435,212.3145435,299,0.710082085284
855,37,1,34.466307,37.466307,35.966307,299,0.120288652174
856,37,2,1.8333,4.8333,3.3333,296,0.0112611486486
857,37,2,131.7153345,134.7153345,133.2153345,296,0.450051805743
858,37,2,36.2496225,39.2496225,37.7496225,296,0.127532508446
859,37,2,123.232086,126.232086,124.732086,296,0.421392182432
860,37,2,57.2494125,60.2494125,58.7494125,296,0.198477744932
861,37,2,5.2832655,8.2832655,6.7832655,296,0.0229164375
862,37,2,129.365358,132.365358,130.865358,296,0.442112695946
863,37,2,70.0159515,73.0159515,71.5159515,296,0.241607944257
864,38,0,176.8815495,179.8815495,178.3815495,377,0.473160608753
865,38,0,95.5490295,98.5490295,97.0490295,377,0.257424481432
866,38,0,17.666475,20.666475,19.166475,377,0.0508394562334
867,38,1,103.1156205,106.1156205,104.6156205,281,0.372297581851
868,38,1,193.398051,196.398051,194.898051,281,0.693587370107
869,39,0,248.6474985,251.6474985,250.1474985,296,0.845092900338
870,39,0,225.9810585,228.9810585,227.4810585,296,0.768517089527
871,39,0,255.6807615,258.6807615,257.1807615,296,0.868853923986
872,39,1,147.798507,150.798507,149.298507,267,0.559170438202
873,39,1,269.6472885,272.6472885,271.1472885,267,1.01553291573
874,39,1,42.6162255,45.6162255,44.1162255,267,0.165229308989
875,39,1,60.1160505,63.1160505,61.6160505,267,0.230771724719
876,39,1,191.1147405,194.1147405,192.6147405,267,0.721403522472
877,39,1,32.16633,35.16633,33.66633,267,0.126091123596
878,39,1,272.330595,275.330595,273.830595,267,1.02558275281
879,39,2,30.633012,33.633012,32.133012,712,0.0451306348315
880,39,2,191.031408,194.031408,192.531408,712,0.270409280899
881,39,2,281.0805075,284.0805075,282.5805075,712,0.396882735253
